Tumor,Year,ICD10,Sex,Autonomous_Community,Burden_Measure,Crude_Rate,Arsenic(As),Benzo(a)pyrene(B(a)P),Cadmium(Cd),Nickel(Ni),Particulate_Matter(PM2.5),Lead(Pb),Annual_Mean_Temperature,Absolute_Maximum_Temperature,Absolute_Minimum_Temperature,Total_Precipitation,Rainy_Days,Tropical_Nights,Rice_Euros,Rice_Kg,Sugar_Euros,Sugar_Kg,Spirits_Euros,Spirits_Kg,Pastries_Cakes_Biscuits_Cereals_Euros,Pastries_Cakes_Biscuits_Cereals_Kg,Coffee_Infusions_Euros,Coffee_Infusions_Kg,Meat_Euros,Meat_Kg,Beer_Euros,Beer_Kg,Chocolate_Cocoa_Substitutes_Euros,Chocolate_Cocoa_Substitutes_Kg,Dairy_Products_Euros,Dairy_Products_Kg,Fresh_Fruit_Euros,Fresh_Fruit_Kg,Eggs_Euros,Eggs_Kg,Liquid_Milk_Euros,Liquid_Milk_Kg,Legumes_Euros,Legumes_Kg,Bread_Euros,Bread_Kg,Pasta_Euros,Pasta_Kg,Potatoes_Euros,Potatoes_Kg,Fish_Seafood_Euros,Fish_Seafood_Kg,Ready_Meals_Euros,Ready_Meals_Kg,Wine_Euros,Wine_Kg,Juices_Euros,Juices_Kg,Total_Fatalities_30_Days,Total_Hospitalized_Injuries_30_Days,Total_Non_Hospitalized_Injuries_30_Days,Total_Vehicles,Minor_Occupational_Accidents,Serious_Occupational_Accidents,Fatal_Occupational_Accidents,Occupational_Accident_Incidence_Rate,Deaths_Minor_Workplace_Accidents,Deaths_Serious_Workplace_Accidents,Deaths_Fatal_Workplace_Accidents,Deaths_Minor_Commuting_Accidents,Deaths_Serious_Commuting_Accidents,Deaths_Fatal_Commuting_Accidents,Net_Household_Income,Economically_Active_Population_Thousands,Economically_Inactive_Population_Thousands,Employed_Population_Thousands,Unemployed_Population_Thousands,Population,At_Risk_of_Poverty_Rate,Population_At_Risk_of_Poverty,Severe_Material_and_Social_Deprivation,Living_in_Households_with_Low_Work_Intensity
28,2021,29,1,0,1,0.49,0.46,0.14,0.24,2.4,9.03,0.01,16.08,39.06,-2.72,608.45,92.45,31.14,6.728,3.907,3.364,3.486,9.063,0.849,66.782,14.278,29.949,1.985,328.217,45.619,29.045,20.575,30.005,3.863,130.356,35.523,163.58,94.831,21.828,9.005,53.576,76.637,7.033,3.658,74.658,31.423,8.2,4.031,28.113,28.872,215.532,23.281,70.144,15.875,26.049,8.685,7.827,7.118,1533.0,7784.0,110378.0,158492.0,0.0,0.0,0.0,159122.4,519293.0,3895.0,612.0,76292.0,901.0,130.0,30552.0,186479.3,132929.1,158667.8,27811.4,47400798.0,27.8,21.7,8.3,11.6
28,2021,29,1,0,2,2.23,0.46,0.14,0.24,2.4,9.03,0.01,16.08,39.06,-2.72,608.45,92.45,31.14,6.728,3.907,3.364,3.486,9.063,0.849,66.782,14.278,29.949,1.985,328.217,45.619,29.045,20.575,30.005,3.863,130.356,35.523,163.58,94.831,21.828,9.005,53.576,76.637,7.033,3.658,74.658,31.423,8.2,4.031,28.113,28.872,215.532,23.281,70.144,15.875,26.049,8.685,7.827,7.118,1533.0,7784.0,110378.0,158492.0,0.0,0.0,0.0,159122.4,519293.0,3895.0,612.0,76292.0,901.0,130.0,30552.0,186479.3,132929.1,158667.8,27811.4,47400798.0,27.8,21.7,8.3,11.6
28,2021,29,1,1,1,0.43,0.96,0.25,0.38,3.2,9.28,0.01,18.19,43.56,-1.76,396.99,64.25,39.5,6.128,3.563,2.558,2.71,10.115,0.959,52.214,11.129,25.729,1.772,264.359,39.952,32.216,26.479,24.522,3.354,116.451,35.528,124.6,77.362,18.904,7.853,40.376,59.663,5.201,2.995,68.768,30.812,6.968,3.674,26.835,28.722,186.282,21.277,71.18,16.464,21.23,7.607,7.859,7.728,302.0,1175.0,20403.0,27437.0,0.0,0.0,0.0,23875.4,83339.0,948.0,121.0,12054.0,245.0,34.0,25601.0,32271.2,24349.7,25219.9,7051.5,8484804.0,38.7,32.3,10.3,18.4
28,2021,29,1,1,2,2.63,0.96,0.25,0.38,3.2,9.28,0.01,18.19,43.56,-1.76,396.99,64.25,39.5,6.128,3.563,2.558,2.71,10.115,0.959,52.214,11.129,25.729,1.772,264.359,39.952,32.216,26.479,24.522,3.354,116.451,35.528,124.6,77.362,18.904,7.853,40.376,59.663,5.201,2.995,68.768,30.812,6.968,3.674,26.835,28.722,186.282,21.277,71.18,16.464,21.23,7.607,7.859,7.728,302.0,1175.0,20403.0,27437.0,0.0,0.0,0.0,23875.4,83339.0,948.0,121.0,12054.0,245.0,34.0,25601.0,32271.2,24349.7,25219.9,7051.5,8484804.0,38.7,32.3,10.3,18.4
28,2021,29,1,2,1,0.46,0.57,0.37,0.46,3.2,9.68,0.0,14.06,40.43,-9.23,437.07,93.33,13.33,7.049,3.445,3.127,2.925,11.497,1.006,65.526,14.093,33.16,1.781,365.544,50.514,27.01,18.75,31.596,3.792,120.948,32.822,169.578,100.737,23.472,9.881,53.356,71.038,6.948,3.949,64.977,26.817,7.971,3.757,27.0,27.946,222.951,24.348,78.245,17.959,23.937,7.509,7.528,6.957,51.0,325.0,2449.0,3457.0,0.0,0.0,0.0,9716.5,16196.0,129.0,22.0,2213.0,12.0,4.0,32067.0,5251.4,3743.7,4709.0,542.4,1331938.0,20.0,15.8,6.5,7.5
28,2021,29,1,2,2,3.65,0.57,0.37,0.46,3.2,9.68,0.0,14.06,40.43,-9.23,437.07,93.33,13.33,7.049,3.445,3.127,2.925,11.497,1.006,65.526,14.093,33.16,1.781,365.544,50.514,27.01,18.75,31.596,3.792,120.948,32.822,169.578,100.737,23.472,9.881,53.356,71.038,6.948,3.949,64.977,26.817,7.971,3.757,27.0,27.946,222.951,24.348,78.245,17.959,23.937,7.509,7.528,6.957,51.0,325.0,2449.0,3457.0,0.0,0.0,0.0,9716.5,16196.0,129.0,22.0,2213.0,12.0,4.0,32067.0,5251.4,3743.7,4709.0,542.4,1331938.0,20.0,15.8,6.5,7.5
28,2021,29,1,3,1,0.62,0.52,0.33,0.36,2.02,6.37,0.01,13.8,31.3,-0.6,1204.1,166.0,0.0,7.299,3.995,4.591,5.008,8.96,0.88,72.343,15.534,35.584,2.817,322.893,44.241,21.395,13.246,35.66,4.333,159.547,41.653,182.1,103.18,22.92,9.136,65.139,94.051,8.348,3.592,92.428,37.672,7.156,3.654,29.957,33.507,257.092,28.693,61.347,13.2,30.9,11.657,6.84,6.345,30.0,160.0,2241.0,3034.0,0.0,0.0,0.0,2880.6,10183.0,74.0,21.0,1129.0,3.0,2.0,28369.0,3573.0,3513.9,3131.6,441.0,1012117.0,26.3,20.4,5.8,14.2
28,2021,29,1,3,2,1.4,0.52,0.33,0.36,2.02,6.37,0.01,13.8,31.3,-0.6,1204.1,166.0,0.0,7.299,3.995,4.591,5.008,8.96,0.88,72.343,15.534,35.584,2.817,322.893,44.241,21.395,13.246,35.66,4.333,159.547,41.653,182.1,103.18,22.92,9.136,65.139,94.051,8.348,3.592,92.428,37.672,7.156,3.654,29.957,33.507,257.092,28.693,61.347,13.2,30.9,11.657,6.84,6.345,30.0,160.0,2241.0,3034.0,0.0,0.0,0.0,2880.6,10183.0,74.0,21.0,1129.0,3.0,2.0,28369.0,3573.0,3513.9,3131.6,441.0,1012117.0,26.3,20.4,5.8,14.2
28,2021,29,1,4,1,0.66,0.51,0.09,0.09,1.95,6.5,0.0,18.27,35.0,0.0,505.7,72.0,88.0,9.853,6.033,3.724,4.057,13.134,1.082,77.166,16.096,35.392,2.034,334.963,47.088,37.784,25.581,32.871,4.164,158.647,41.5,168.999,94.823,21.416,8.787,47.922,68.58,7.215,4.195,69.037,30.681,12.593,5.926,33.453,32.759,200.411,20.375,87.811,19.035,47.792,13.908,8.893,7.701,47.0,275.0,3234.0,4890.0,0.0,0.0,0.0,3785.6,17647.0,72.0,7.0,2229.0,35.0,1.0,29368.0,5023.5,2923.6,4304.0,719.6,1183415.0,22.4,17.6,6.1,7.3
28,2021,29,1,4,2,5.49,0.51,0.09,0.09,1.95,6.5,0.0,18.27,35.0,0.0,505.7,72.0,88.0,9.853,6.033,3.724,4.057,13.134,1.082,77.166,16.096,35.392,2.034,334.963,47.088,37.784,25.581,32.871,4.164,158.647,41.5,168.999,94.823,21.416,8.787,47.922,68.58,7.215,4.195,69.037,30.681,12.593,5.926,33.453,32.759,200.411,20.375,87.811,19.035,47.792,13.908,8.893,7.701,47.0,275.0,3234.0,4890.0,0.0,0.0,0.0,3785.6,17647.0,72.0,7.0,2229.0,35.0,1.0,29368.0,5023.5,2923.6,4304.0,719.6,1183415.0,22.4,17.6,6.1,7.3
28,2021,29,1,6,1,0.35,0.22,0.09,0.22,1.52,9.26,0.0,14.56,34.7,-2.5,1293.8,162.0,2.0,6.278,3.812,3.605,3.622,11.122,1.057,72.839,15.964,27.606,2.04,302.536,40.666,23.195,16.516,32.951,4.554,128.679,34.989,153.975,85.716,24.16,10.323,55.341,81.931,10.248,5.638,73.689,30.978,7.908,4.36,26.678,28.402,219.135,24.094,75.391,16.776,31.358,11.87,7.149,6.188,15.0,116.0,1187.0,1736.0,0.0,0.0,0.0,2815.4,5992.0,26.0,11.0,729.0,6.0,2.0,30447.0,2208.2,1790.8,1959.7,248.3,584708.0,21.4,15.4,5.3,11.1
28,2021,29,1,6,2,0.7,0.22,0.09,0.22,1.52,9.26,0.0,14.56,34.7,-2.5,1293.8,162.0,2.0,6.278,3.812,3.605,3.622,11.122,1.057,72.839,15.964,27.606,2.04,302.536,40.666,23.195,16.516,32.951,4.554,128.679,34.989,153.975,85.716,24.16,10.323,55.341,81.931,10.248,5.638,73.689,30.978,7.908,4.36,26.678,28.402,219.135,24.094,75.391,16.776,31.358,11.87,7.149,6.188,15.0,116.0,1187.0,1736.0,0.0,0.0,0.0,2815.4,5992.0,26.0,11.0,729.0,6.0,2.0,30447.0,2208.2,1790.8,1959.7,248.3,584708.0,21.4,15.4,5.3,11.1
28,2021,29,1,7,1,0.68,0.32,0.06,0.12,1.77,6.66,0.0,11.76,38.15,-10.42,474.4,105.0,0.88,5.542,3.146,2.954,3.438,9.727,0.86,69.903,15.403,26.429,1.908,374.932,52.224,25.221,17.755,28.573,3.974,113.052,32.506,165.954,104.337,20.446,8.916,63.094,91.458,6.188,3.174,80.254,34.311,6.555,3.482,23.76,26.165,238.811,26.954,62.098,14.356,20.449,7.559,7.281,6.902,124.0,494.0,3846.0,5021.0,0.0,0.0,0.0,26211.1,24953.0,179.0,42.0,2401.0,21.0,12.0,28890.0,8833.7,7680.7,7807.9,1025.9,2385223.0,23.1,17.9,6.1,7.8
28,2021,29,1,7,2,2.31,0.32,0.06,0.12,1.77,6.66,0.0,11.76,38.15,-10.42,474.4,105.0,0.88,5.542,3.146,2.954,3.438,9.727,0.86,69.903,15.403,26.429,1.908,374.932,52.224,25.221,17.755,28.573,3.974,113.052,32.506,165.954,104.337,20.446,8.916,63.094,91.458,6.188,3.174,80.254,34.311,6.555,3.482,23.76,26.165,238.811,26.954,62.098,14.356,20.449,7.559,7.281,6.902,124.0,494.0,3846.0,5021.0,0.0,0.0,0.0,26211.1,24953.0,179.0,42.0,2401.0,21.0,12.0,28890.0,8833.7,7680.7,7807.9,1025.9,2385223.0,23.1,17.9,6.1,7.8
28,2021,29,1,8,1,0.29,0.36,0.02,0.05,0.74,5.89,0.0,14.17,40.56,-9.96,477.14,86.0,13.4,5.119,3.412,2.606,3.002,7.714,0.68,62.882,14.152,20.769,1.451,320.638,48.398,28.257,23.22,23.31,3.43,106.234,31.944,129.403,84.721,18.099,8.332,54.915,81.242,5.517,3.183,70.356,31.341,6.461,3.899,23.631,25.298,194.901,22.289,64.536,15.788,13.621,6.105,6.686,6.812,104.0,311.0,3019.0,3888.0,0.0,0.0,0.0,18918.3,26084.0,186.0,26.0,2059.0,41.0,6.0,26060.0,8043.1,5704.3,6782.9,1259.8,2052505.0,32.5,27.4,7.5,8.4
28,2021,29,1,8,2,2.43,0.36,0.02,0.05,0.74,5.89,0.0,14.17,40.56,-9.96,477.14,86.0,13.4,5.119,3.412,2.606,3.002,7.714,0.68,62.882,14.152,20.769,1.451,320.638,48.398,28.257,23.22,23.31,3.43,106.234,31.944,129.403,84.721,18.099,8.332,54.915,81.242,5.517,3.183,70.356,31.341,6.461,3.899,23.631,25.298,194.901,22.289,64.536,15.788,13.621,6.105,6.686,6.812,104.0,311.0,3019.0,3888.0,0.0,0.0,0.0,18918.3,26084.0,186.0,26.0,2059.0,41.0,6.0,26060.0,8043.1,5704.3,6782.9,1259.8,2052505.0,32.5,27.4,7.5,8.4
28,2021,29,1,9,1,0.59,0.8,0.23,0.28,2.55,11.07,0.01,15.46,39.2,-5.77,383.57,72.0,18.0,8.952,4.618,3.022,2.911,12.208,1.106,73.653,13.911,41.87,2.003,365.803,46.965,32.521,20.072,29.528,3.463,150.95,37.192,181.293,100.849,23.307,9.096,43.094,59.745,9.586,4.492,72.982,28.208,13.094,5.631,32.229,31.271,243.591,23.762,100.207,21.805,38.313,11.279,9.864,8.16,242.0,1401.0,26490.0,40957.0,0.0,0.0,0.0,12232.3,90361.0,481.0,79.0,16371.0,159.0,18.0,34982.0,31617.3,20059.3,27920.8,3696.7,7749896.0,22.3,14.8,9.0,9.6
28,2021,29,1,10,1,0.36,0.36,0.08,0.08,1.23,12.2,0.01,17.43,39.27,-1.9,471.93,81.0,47.33,8.933,5.244,2.818,2.835,9.156,0.905,63.15,13.636,32.576,1.829,308.661,45.218,30.555,23.86,23.687,3.215,123.955,32.418,137.183,83.009,20.193,8.727,42.599,61.509,5.729,3.384,69.179,28.674,9.398,4.643,27.497,27.804,190.015,20.831,74.132,16.646,23.791,7.474,8.52,7.726,140.0,853.0,9029.0,13140.0,0.0,0.0,0.0,8682.6,52306.0,344.0,70.0,7465.0,116.0,6.0,27603.0,19796.7,14468.9,16614.1,3182.9,5067911.0,30.6,25.1,7.6,11.1
28,2021,29,1,10,2,0.84,0.36,0.08,0.08,1.23,12.2,0.01,17.43,39.27,-1.9,471.93,81.0,47.33,8.933,5.244,2.818,2.835,9.156,0.905,63.15,13.636,32.576,1.829,308.661,45.218,30.555,23.86,23.687,3.215,123.955,32.418,137.183,83.009,20.193,8.727,42.599,61.509,5.729,3.384,69.179,28.674,9.398,4.643,27.497,27.804,190.015,20.831,74.132,16.646,23.791,7.474,8.52,7.726,140.0,853.0,9029.0,13140.0,0.0,0.0,0.0,8682.6,52306.0,344.0,70.0,7465.0,116.0,6.0,27603.0,19796.7,14468.9,16614.1,3182.9,5067911.0,30.6,25.1,7.6,11.1
28,2021,29,1,11,1,0.38,0.25,0.02,0.04,2.15,7.84,0.0,16.95,43.2,-4.45,491.1,78.0,10.0,5.049,3.035,2.437,2.824,8.06,0.738,52.653,12.347,20.784,1.911,252.104,38.028,26.718,21.12,25.283,3.691,112.874,34.89,121.58,76.91,15.59,6.941,55.34,84.14,5.24,2.986,58.312,26.35,6.15,3.469,24.449,25.137,157.985,18.67,59.254,15.214,12.982,5.326,5.802,5.788,40.0,154.0,1581.0,2004.0,0.0,0.0,0.0,5833.5,10487.0,163.0,18.0,799.0,28.0,5.0,22947.0,3957.4,3276.1,3159.6,798.0,1061636.0,38.7,32.3,7.6,13.6
28,2021,29,1,11,2,0.76,0.25,0.02,0.04,2.15,7.84,0.0,16.95,43.2,-4.45,491.1,78.0,10.0,5.049,3.035,2.437,2.824,8.06,0.738,52.653,12.347,20.784,1.911,252.104,38.028,26.718,21.12,25.283,3.691,112.874,34.89,121.58,76.91,15.59,6.941,55.34,84.14,5.24,2.986,58.312,26.35,6.15,3.469,24.449,25.137,157.985,18.67,59.254,15.214,12.982,5.326,5.802,5.788,40.0,154.0,1581.0,2004.0,0.0,0.0,0.0,5833.5,10487.0,163.0,18.0,799.0,28.0,5.0,22947.0,3957.4,3276.1,3159.6,798.0,1061636.0,38.7,32.3,7.6,13.6
28,2021,29,1,12,1,1.0,1.22,0.13,0.95,5.6,10.48,0.07,13.04,34.58,-4.58,1245.97,156.0,0.5,6.101,3.419,4.317,4.682,7.732,0.697,73.076,15.453,32.427,2.306,310.127,44.51,26.292,16.01,36.898,4.611,132.618,35.982,183.854,102.114,25.91,8.867,58.723,84.959,5.747,2.736,87.508,36.949,9.273,4.503,31.677,34.595,236.475,26.544,48.64,10.079,26.733,9.305,8.727,6.708,104.0,487.0,4890.0,6637.0,0.0,0.0,0.0,11517.3,28632.0,449.0,49.0,2879.0,41.0,5.0,27698.0,9831.3,8923.6,8696.7,1134.6,2698177.0,25.2,20.2,6.2,10.2
28,2021,29,1,12,2,2.01,1.22,0.13,0.95,5.6,10.48,0.07,13.04,34.58,-4.58,1245.97,156.0,0.5,6.101,3.419,4.317,4.682,7.732,0.697,73.076,15.453,32.427,2.306,310.127,44.51,26.292,16.01,36.898,4.611,132.618,35.982,183.854,102.114,25.91,8.867,58.723,84.959,5.747,2.736,87.508,36.949,9.273,4.503,31.677,34.595,236.475,26.544,48.64,10.079,26.733,9.305,8.727,6.708,104.0,487.0,4890.0,6637.0,0.0,0.0,0.0,11517.3,28632.0,449.0,49.0,2879.0,41.0,5.0,27698.0,9831.3,8923.6,8696.7,1134.6,2698177.0,25.2,20.2,6.2,10.2
28,2021,29,1,13,1,0.46,0.22,0.08,0.05,1.09,9.83,0.0,14.89,42.7,-13.4,414.8,73.0,8.0,6.911,3.854,2.507,2.51,7.453,0.652,69.412,14.747,27.977,1.904,323.826,43.204,32.999,22.643,23.939,3.083,118.447,31.816,154.106,91.101,20.098,8.635,51.141,74.442,6.264,3.361,58.217,25.417,8.211,3.856,26.13,27.57,206.141,21.668,79.357,17.773,21.064,6.766,8.09,7.248,127.0,791.0,16108.0,23954.0,0.0,0.0,0.0,2229.0,70135.0,328.0,70.0,16088.0,106.0,10.0,37687.0,28503.2,16505.0,25171.8,3331.6,6726640.0,21.6,15.2,7.4,7.6
28,2021,29,1,13,2,2.92,0.22,0.08,0.05,1.09,9.83,0.0,14.89,42.7,-13.4,414.8,73.0,8.0,6.911,3.854,2.507,2.51,7.453,0.652,69.412,14.747,27.977,1.904,323.826,43.204,32.999,22.643,23.939,3.083,118.447,31.816,154.106,91.101,20.098,8.635,51.141,74.442,6.264,3.361,58.217,25.417,8.211,3.856,26.13,27.57,206.141,21.668,79.357,17.773,21.064,6.766,8.09,7.248,127.0,791.0,16108.0,23954.0,0.0,0.0,0.0,2229.0,70135.0,328.0,70.0,16088.0,106.0,10.0,37687.0,28503.2,16505.0,25171.8,3331.6,6726640.0,21.6,15.2,7.4,7.6
28,2021,29,1,14,1,0.53,0.13,0.03,0.13,1.04,10.92,0.0,21.37,38.1,4.8,133.5,22.0,79.0,7.709,4.593,3.171,3.423,6.844,0.726,59.33,12.295,31.805,1.709,304.983,43.865,34.447,25.951,27.649,3.756,129.105,35.89,182.356,107.626,20.053,8.634,48.089,66.974,6.586,3.852,69.084,29.267,7.511,3.988,29.872,31.182,206.472,21.549,82.669,18.6,20.493,6.581,6.986,7.017,49.0,238.0,3297.0,4535.0,0.0,0.0,0.0,3199.7,18671.0,88.0,24.0,2460.0,21.0,7.0,27027.0,5991.7,3962.9,5110.1,881.5,1518279.0,33.8,27.7,10.2,11.0
28,2021,29,1,14,2,4.2,0.13,0.03,0.13,1.04,10.92,0.0,21.37,38.1,4.8,133.5,22.0,79.0,7.709,4.593,3.171,3.423,6.844,0.726,59.33,12.295,31.805,1.709,304.983,43.865,34.447,25.951,27.649,3.756,129.105,35.89,182.356,107.626,20.053,8.634,48.089,66.974,6.586,3.852,69.084,29.267,7.511,3.988,29.872,31.182,206.472,21.549,82.669,18.6,20.493,6.581,6.986,7.017,49.0,238.0,3297.0,4535.0,0.0,0.0,0.0,3199.7,18671.0,88.0,24.0,2460.0,21.0,7.0,27027.0,5991.7,3962.9,5110.1,881.5,1518279.0,33.8,27.7,10.2,11.0
28,2021,29,1,15,1,0.62,0.2,0.14,0.1,0.84,11.58,0.0,13.07,41.6,-6.6,732.2,121.0,1.0,6.093,3.414,3.621,3.866,5.198,0.476,70.582,14.27,32.615,1.958,400.423,51.357,35.028,22.124,31.139,3.614,132.427,34.989,217.3,119.12,26.717,11.252,69.52,95.048,9.643,4.005,101.842,38.851,7.767,3.182,31.734,30.113,248.695,25.59,56.47,12.381,28.837,9.844,6.522,5.868,28.0,114.0,997.0,1488.0,0.0,0.0,0.0,3685.5,10416.0,65.0,6.0,1047.0,13.0,9.0,38086.0,2561.3,1841.6,2286.8,274.3,662032.0,14.7,9.8,3.4,9.0
28,2021,29,1,15,2,3.8,0.2,0.14,0.1,0.84,11.58,0.0,13.07,41.6,-6.6,732.2,121.0,1.0,6.093,3.414,3.621,3.866,5.198,0.476,70.582,14.27,32.615,1.958,400.423,51.357,35.028,22.124,31.139,3.614,132.427,34.989,217.3,119.12,26.717,11.252,69.52,95.048,9.643,4.005,101.842,38.851,7.767,3.182,31.734,30.113,248.695,25.59,56.47,12.381,28.837,9.844,6.522,5.868,28.0,114.0,997.0,1488.0,0.0,0.0,0.0,3685.5,10416.0,65.0,6.0,1047.0,13.0,9.0,38086.0,2561.3,1841.6,2286.8,274.3,662032.0,14.7,9.8,3.4,9.0
28,2021,29,1,16,1,0.09,0.43,0.08,0.45,3.74,11.1,0.02,14.05,37.07,-4.03,1286.6,148.0,3.67,6.295,3.546,3.409,3.211,9.173,0.825,74.374,15.569,32.515,2.118,403.436,50.413,31.715,20.501,39.458,4.727,138.093,38.19,203.671,109.165,28.189,11.089,59.089,83.776,9.715,4.293,86.335,34.714,8.023,3.694,30.012,30.404,287.762,28.797,67.309,14.356,32.902,8.668,7.921,6.581,57.0,441.0,5209.0,7327.0,0.0,0.0,0.0,9783.4,30053.0,167.0,28.0,3427.0,21.0,6.0,36887.0,8443.2,6564.3,7574.8,868.6,2212628.0,16.0,12.2,4.6,7.5
28,2021,29,1,16,2,5.7,0.43,0.08,0.45,3.74,11.1,0.02,14.05,37.07,-4.03,1286.6,148.0,3.67,6.295,3.546,3.409,3.211,9.173,0.825,74.374,15.569,32.515,2.118,403.436,50.413,31.715,20.501,39.458,4.727,138.093,38.19,203.671,109.165,28.189,11.089,59.089,83.776,9.715,4.293,86.335,34.714,8.023,3.694,30.012,30.404,287.762,28.797,67.309,14.356,32.902,8.668,7.921,6.581,57.0,441.0,5209.0,7327.0,0.0,0.0,0.0,9783.4,30053.0,167.0,28.0,3427.0,21.0,6.0,36887.0,8443.2,6564.3,7574.8,868.6,2212628.0,16.0,12.2,4.6,7.5
28,2020,29,1,0,1,0.6,0.45,0.15,0.28,2.18,9.18,0.01,16.41,38.22,-0.66,615.55,97.3,35.14,6.708,3.907,3.824,3.486,10.587,0.849,66.964,14.278,29.458,1.985,354.902,45.619,30.979,20.575,32.083,3.863,138.599,35.523,175.101,94.831,23.34,9.005,55.177,76.637,7.839,3.658,81.193,31.423,8.452,4.031,30.779,28.872,220.418,23.281,68.168,15.875,28.638,8.685,8.046,7.118,1370.0,6681.0,87881.0,124957.0,0.0,0.0,0.0,141174.2,441916.0,3642.0,637.0,58383.0,832.0,118.0,30690.0,181866.6,134763.9,153619.3,28247.4,47318050.0,27.0,21.0,8.5,10.0
28,2020,29,1,1,1,0.45,0.84,0.17,0.31,3.19,9.52,0.01,18.43,42.08,-0.45,438.04,71.5,46.12,6.488,3.563,3.127,2.71,10.612,0.959,52.283,11.129,26.498,1.772,294.561,39.952,33.918,26.479,27.262,3.354,124.964,35.528,137.743,77.362,20.701,7.853,41.871,59.663,6.004,2.995,74.443,30.812,6.962,3.674,29.776,28.722,194.474,21.277,70.868,16.464,23.201,7.607,7.868,7.728,254.0,1139.0,16317.0,22428.0,0.0,0.0,0.0,22217.4,75114.0,862.0,108.0,9911.0,226.0,12.0,25909.0,31098.5,25066.4,24169.1,6929.4,8461039.0,36.9,28.5,11.5,13.9
28,2020,29,1,2,1,0.76,0.51,0.36,0.34,2.8,9.12,0.01,14.56,38.53,-4.73,416.33,90.67,15.67,6.231,3.445,3.413,2.925,12.987,1.006,64.391,14.093,33.475,1.781,394.481,50.514,29.431,18.75,33.188,3.792,125.403,32.822,173.935,100.737,25.332,9.881,53.964,71.038,8.17,3.949,66.999,26.817,8.066,3.757,28.506,27.946,238.342,24.348,71.79,17.959,26.946,7.509,6.476,6.957,68.0,255.0,1918.0,2669.0,0.0,0.0,0.0,9568.9,15545.0,83.0,21.0,1585.0,19.0,11.0,31529.0,5163.5,3721.7,4559.0,604.0,1330592.0,18.8,16.0,2.5,5.9
28,2020,29,1,3,1,0.62,0.46,0.27,0.32,2.62,6.39,0.01,14.45,33.6,1.3,1251.8,184.0,0.0,6.917,3.995,4.913,5.008,9.644,0.88,73.216,15.534,34.95,2.817,354.81,44.241,21.293,13.246,37.892,4.333,166.914,41.653,205.915,103.18,25.244,9.136,66.625,94.051,10.251,3.592,103.947,37.672,6.478,3.654,31.03,33.507,271.669,28.693,52.82,13.2,37.45,11.657,7.032,6.345,22.0,147.0,1875.0,2574.0,0.0,0.0,0.0,2586.6,9007.0,63.0,15.0,943.0,6.0,1.0,28284.0,3550.1,3546.9,3048.8,501.3,1018053.0,27.2,22.2,3.1,17.0
28,2020,29,1,4,1,0.0,0.42,0.08,0.1,1.64,6.71,0.0,18.21,34.9,1.7,267.3,61.0,72.0,10.314,6.033,4.209,4.057,15.861,1.082,80.124,16.096,37.073,2.034,370.911,47.088,39.422,25.581,34.814,4.164,169.198,41.5,190.622,94.823,24.642,8.787,48.427,68.58,9.517,4.195,75.222,30.681,14.852,5.926,39.334,32.759,207.909,20.375,90.629,19.035,53.582,13.908,10.524,7.701,37.0,197.0,2493.0,3712.0,0.0,0.0,0.0,2916.7,13289.0,66.0,5.0,1704.0,27.0,1.0,33115.0,5039.5,3139.5,4225.9,813.7,1176816.0,20.0,14.1,6.7,2.7
28,2020,29,1,6,1,0.35,0.18,0.12,0.53,2.52,9.44,0.01,15.41,36.4,-0.9,1300.6,155.0,3.0,7.291,3.812,3.863,3.622,16.214,1.057,72.542,15.964,22.805,2.04,339.844,40.666,25.756,16.516,35.196,4.554,142.154,34.989,161.192,85.716,25.239,10.323,61.905,81.931,10.499,5.638,84.769,30.978,8.404,4.36,33.183,28.402,206.143,24.094,65.663,16.776,37.026,11.87,6.935,6.188,16.0,81.0,1015.0,1473.0,0.0,0.0,0.0,2521.8,5228.0,37.0,11.0,622.0,7.0,1.0,30309.0,2134.4,1831.8,1875.4,259.0,583011.0,24.3,18.0,5.4,7.6
28,2020,29,1,7,1,1.02,0.23,0.06,0.11,0.87,5.99,0.0,12.2,36.9,-6.15,430.41,105.0,0.38,5.361,3.146,3.61,3.438,10.48,0.86,68.108,15.403,25.302,1.908,407.755,52.224,29.045,17.755,30.255,3.974,121.238,32.506,178.375,104.337,22.157,8.916,68.117,91.458,7.397,3.174,87.654,34.311,6.742,3.482,24.786,26.165,245.679,26.954,58.513,14.356,24.036,7.559,7.061,6.902,126.0,424.0,2975.0,3871.0,0.0,0.0,0.0,23608.4,22046.0,190.0,71.0,1880.0,22.0,8.0,29125.0,8776.3,7544.0,7717.8,1058.8,2398976.0,19.4,15.1,4.1,6.8
